* Measurement data measured by REW V5.31.3
* Source: Microphone (Realtek High Definition Audio), no input selected, R, volume: no control
* Format: 64k Log Swept Sine, 4 sweeps at 12.0- dBFS with no timing reference
* Dated: 26/03/2025 09:34:59 ã
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -8.0 dB
* Note: 
* Measurement: L1
* Smoothing: Psychoacoustic
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
192.994169 78.035 160.0215
194.392685 78.029 159.5657
195.801334 78.022 159.1077
197.220191 78.015 158.6477
198.649330 78.007 158.1856
200.088825 77.999 157.7214
201.538751 77.990 157.2551
202.999184 77.982 156.7867
204.470200 77.972 156.3162
205.951875 77.963 155.8435
207.444287 77.953 155.3686
208.947514 77.942 154.8913
210.461634 77.932 154.4117
211.986726 77.920 153.9297
213.522869 77.909 153.4453
215.070144 77.896 152.9583
216.628631 77.884 152.4686
218.198411 77.871 151.9763
219.779567 77.857 151.4813
221.372180 77.843 150.9835
222.976334 77.828 150.4829
224.592112 77.813 149.9794
226.219600 77.797 149.4731
227.858880 77.781 148.9641
229.510039 77.764 148.4521
231.173164 77.747 147.9375
232.848340 77.729 147.4202
234.535655 77.710 146.9003
236.235197 77.691 146.3779
237.947054 77.671 145.8530
239.671317 77.651 145.3257
241.408074 77.630 144.7960
243.157416 77.608 144.2639
244.919435 77.586 143.7294
246.694223 77.563 143.1925
248.481871 77.539 142.6531
250.282473 77.515 142.1111
252.096123 77.491 141.5663
253.922915 77.466 141.0187
255.762945 77.440 140.4681
257.616309 77.413 139.9142
259.483103 77.386 139.3570
261.363424 77.359 138.7963
263.257372 77.330 138.2317
265.165043 77.302 137.6631
267.086538 77.272 137.0904
269.021957 77.242 136.5132
270.971401 77.211 135.9312
272.934972 77.179 135.3442
274.912771 77.147 134.7519
276.904902 77.114 134.1540
278.911469 77.081 133.5502
280.932577 77.046 132.9403
282.968330 77.011 132.3240
285.018835 76.975 131.7010
287.084199 76.939 131.0712
289.164530 76.901 130.4343
291.259935 76.862 129.7903
293.370525 76.823 129.1389
295.496408 76.782 128.4801
297.637697 76.740 127.8138
299.794503 76.698 127.1398
301.966937 76.653 126.4583
304.155114 76.608 125.7689
306.359147 76.561 125.0718
308.579152 76.512 124.3668
310.815244 76.462 123.6540
313.067539 76.410 122.9333
315.336156 76.356 122.2049
317.621211 76.300 121.4690
319.922826 76.242 120.7256
322.241118 76.181 119.9752
324.576210 76.119 119.2180
326.928223 76.053 118.4544
329.297280 75.985 117.6850
331.683504 75.915 116.9103
334.087019 75.841 116.1308
336.507952 75.765 115.3473
338.946427 75.685 114.5604
341.402572 75.603 113.7709
343.876516 75.517 112.9795
346.368387 75.427 112.1870
348.878315 75.335 111.3943
351.406431 75.238 110.6022
353.952867 75.138 109.8116
356.517756 75.035 109.0235
359.101230 74.927 108.2389
361.703426 74.816 107.4590
364.324478 74.701 106.6850
366.964523 74.581 105.9183
369.623699 74.458 105.1602
372.302145 74.330 104.4125
375.000000 74.198 103.6769
377.717405 74.061 102.9554
380.454501 73.919 102.2500
383.211431 73.773 101.5629
385.988339 73.623 100.8967
388.785369 73.467 100.2540
391.602668 73.307 99.6375
394.440383 73.142 99.0502
397.298660 72.972 98.4953
400.177650 72.798 97.9759
403.077502 72.619 97.4953
405.998368 72.436 97.0565
408.940400 72.250 96.6625
411.903750 72.060 96.3161
414.888575 71.868 96.0192
417.895028 71.673 95.7735
420.923268 71.477 95.5795
423.973452 71.281 95.4370
427.045738 71.085 95.3442
430.140287 70.891 95.2982
433.257261 70.700 95.2944
436.396822 70.512 95.3269
439.559133 70.330 95.3880
442.744360 70.153 95.4690
445.952668 69.984 95.5599
449.184225 69.822 95.6504
452.439199 69.667 95.7296
455.717760 69.521 95.7875
459.020079 69.382 95.8146
462.346327 69.249 95.8032
465.696680 69.122 95.7473
469.071310 68.999 95.6430
472.470394 68.879 95.4891
475.894109 68.760 95.2864
479.342634 68.640 95.0381
482.816148 68.517 94.7493
486.314833 68.390 94.4267
489.838871 68.258 94.0783
493.388445 68.120 93.7131
496.963741 67.973 93.3405
500.564945 67.818 92.9701
504.192245 67.655 92.6115
507.845830 67.482 92.2741
511.525890 67.299 91.9665
515.232618 67.108 91.6968
518.966206 66.907 91.4724
522.726849 66.698 91.2998
526.514743 66.480 91.1849
530.330086 66.255 91.1324
534.173076 66.022 91.1469
538.043915 65.784 91.2316
541.942803 65.539 91.3898
545.869944 65.289 91.6238
549.825542 65.035 91.9357
553.809805 64.778 92.3271
557.822939 64.517 92.7995
561.865154 64.254 93.3537
565.936660 63.991 93.9903
570.037671 63.726 94.7098
574.168399 63.462 95.5119
578.329060 63.199 96.3962
582.519870 62.938 97.3618
586.741049 62.679 98.4073
590.992817 62.425 99.5309
595.275394 62.175 100.7305
599.589005 61.931 102.0035
603.933874 61.693 103.3473
608.310228 61.463 104.7585
612.718295 61.241 106.2339
617.158304 61.029 107.7696
621.630488 60.827 109.3611
626.135079 60.637 111.0036
630.672311 60.459 112.6912
635.242423 60.294 114.4173
639.845651 60.143 116.1742
644.482237 60.006 117.9536
649.152421 59.884 119.7462
653.856447 59.778 121.5429
658.594560 59.686 123.3340
663.367008 59.610 125.1103
668.174039 59.548 126.8631
673.015903 59.500 128.5845
677.892854 59.466 130.2675
682.805145 59.444 131.9061
687.753032 59.434 133.4954
692.736774 59.435 135.0317
697.756631 59.445 136.5123
702.812863 59.464 137.9356
707.905735 59.491 139.3007
713.035511 59.524 140.6076
718.202461 59.563 141.8568
723.406852 59.607 143.0491
728.648956 59.655 144.1860
733.929047 59.707 145.2689
739.247399 59.762 146.2996
744.604290 59.819 147.2800
750.000000 59.877 148.2120
755.434809 59.938 149.0978
760.909001 59.999 149.9397
766.422861 60.060 150.7398
771.976677 60.122 151.5006
777.570739 60.184 152.2242
783.205337 60.245 152.9131
788.880766 60.305 153.5695
794.597321 60.365 154.1955
800.355301 60.423 154.7934
806.155005 60.480 155.3654
811.996736 60.535 155.9133
817.880799 60.590 156.4393
823.807501 60.642 156.9451
829.777150 60.694 157.4326
835.790057 60.744 157.9032
841.846536 60.793 158.3582
847.946903 60.840 158.7986
854.091476 60.887 159.2252
860.280575 60.932 159.6384
866.514523 60.976 160.0385
872.793644 61.018 160.4255
879.118267 61.060 160.7998
885.488720 61.100 161.1616
891.905336 61.139 161.5112
898.368450 61.176 161.8495
904.878398 61.211 162.1772
911.435520 61.245 162.4958
918.040157 61.277 162.8068
924.692655 61.307 163.1119
931.393359 61.335 163.4130
938.142619 61.362 163.7121
944.940787 61.387 164.0112
951.788218 61.411 164.3118
958.685268 61.434 164.6156
965.632296 61.456 164.9235
972.629666 61.477 165.2360
979.677741 61.499 165.5534
986.776890 61.520 165.8754
993.927482 61.542 166.2012
1001.129891 61.565 166.5301
1008.384491 61.588 166.8608
1015.691660 61.611 167.1923
1023.051781 61.636 167.5231
1030.465236 61.661 167.8523
1037.932411 61.688 168.1787
1045.453698 61.715 168.5013
1053.029486 61.743 168.8193
1060.660172 61.771 169.1320
1068.346153 61.801 169.4387
1076.087829 61.831 169.7391
1083.885605 61.861 170.0327
1091.739887 61.892 170.3192
1099.651084 61.924 170.5984
1107.619609 61.956 170.8700
1115.645878 61.988 171.1337
1123.730308 62.020 171.3892
1131.873321 62.053 171.6362
1140.075341 62.086 171.8744
1148.336797 62.118 172.1035
1156.658119 62.151 172.3233
1165.039741 62.183 172.5339
1173.482099 62.215 172.7353
1181.985634 62.247 172.9277
1190.550789 62.278 173.1115
1199.178011 62.310 173.2872
1207.867749 62.341 173.4551
1216.620457 62.372 173.6157
1225.436590 62.403 173.7694
1234.316609 62.434 173.9166
1243.260976 62.464 174.0574
1252.270157 62.494 174.1921
1261.344623 62.523 174.3207
1270.484846 62.552 174.4434
1279.691303 62.581 174.5602
1288.964474 62.609 174.6713
1298.304842 62.636 174.7768
1307.712894 62.663 174.8770
1317.189120 62.689 174.9722
1326.734016 62.715 175.0629
1336.348077 62.740 175.1495
1346.031806 62.763 175.2326
1355.785708 62.787 175.3128
1365.610290 62.809 175.3906
1375.506065 62.830 175.4665
1385.473549 62.851 175.5409
1395.513261 62.871 175.6144
1405.625726 62.890 175.6871
1415.811469 62.908 175.7594
1426.071023 62.926 175.8315
1436.404921 62.943 175.9035
1446.813703 62.960 175.9756
1457.297912 62.976 176.0479
1467.858093 62.992 176.1207
1478.494798 63.007 176.1939
1489.208581 63.023 176.2679
1500.000000 63.038 176.3427
1510.869618 63.054 176.4183
1521.818002 63.070 176.4947
1532.845723 63.087 176.5714
1543.953355 63.104 176.6481
1555.141477 63.122 176.7241
1566.410674 63.141 176.7986
1577.761531 63.161 176.8705
1589.194642 63.181 176.9389
1600.710601 63.203 177.0026
1612.310010 63.225 177.0604
1623.993473 63.248 177.1112
1635.761599 63.272 177.1540
1647.615002 63.296 177.1878
1659.554299 63.321 177.2119
1671.580114 63.345 177.2254
1683.693072 63.370 177.2280
1695.893807 63.394 177.2191
1708.182952 63.418 177.1988
1720.561150 63.441 177.1669
1733.029045 63.464 177.1237
1745.587288 63.485 177.0695
1758.236533 63.506 177.0051
1770.977440 63.525 176.9312
1783.810673 63.543 176.8486
1796.736900 63.560 176.7583
1809.756796 63.575 176.6613
1822.871040 63.589 176.5585
1836.080315 63.601 176.4510
1849.385310 63.612 176.3394
1862.786718 63.622 176.2245
1876.285239 63.631 176.1069
1889.881575 63.638 175.9869
1903.576436 63.644 175.8651
1917.370535 63.649 175.7414
1931.264593 63.653 175.6160
1945.259332 63.656 175.4888
1959.355483 63.658 175.3596
1973.553781 63.658 175.2282
1987.854965 63.659 175.0942
2002.259781 63.658 174.9570
2016.768981 63.656 174.8161
2031.383320 63.654 174.6709
2046.103561 63.650 174.5206
2060.930471 63.646 174.3646
2075.864823 63.640 174.2025
2090.907395 63.634 174.0336
2106.058972 63.626 173.8578
2121.320344 63.616 173.6751
2136.692305 63.605 173.4856
2152.175658 63.591 173.2897
2167.771210 63.576 173.0880
2183.479774 63.558 172.8813
2199.302169 63.538 172.6706
2215.239219 63.514 172.4570
2231.291755 63.488 172.2419
2247.460615 63.459 172.0269
2263.746641 63.426 171.8137
2280.150683 63.390 171.6044
2296.673595 63.351 171.4013
2313.316238 63.308 171.2068
2330.079481 63.262 171.0237
2346.964198 63.212 170.8546
2363.971268 63.159 170.7025
2381.101578 63.104 170.5699
2398.356022 63.045 170.4594
2415.735498 62.985 170.3730
2433.240913 62.922 170.3124
2450.873180 62.858 170.2786
2468.633217 62.793 170.2719
2486.521951 62.728 170.2920
2504.540314 62.663 170.3375
2522.689246 62.598 170.4063
2540.969692 62.535 170.4959
2559.382606 62.473 170.6028
2577.928947 62.413 170.7231
2596.609683 62.355 170.8529
2615.425787 62.299 170.9879
2634.378241 62.245 171.1243
2653.468031 62.192 171.2584
2672.696154 62.140 171.3875
2692.063613 62.088 171.5095
2711.571415 62.036 171.6238
2731.220579 61.983 171.7308
2751.012130 61.929 171.8325
2770.947098 61.872 171.9323
2791.026522 61.812 172.0351
2811.251451 61.748 172.1476
2831.622938 61.680 172.2776
2852.142045 61.608 172.4339
2872.809842 61.531 172.6260
2893.627406 61.450 172.8635
2914.595823 61.366 173.1555
2935.716186 61.279 173.5098
2956.989596 61.191 173.9321
2978.417161 61.104 174.4252
3000.000000 61.020 174.9886
3021.739237 60.940 175.6180
3043.636005 60.866 176.3055
3065.691446 60.801 177.0400
3087.906710 60.745 177.8078
3110.282955 60.698 178.5942
3132.821347 60.662 179.3848
3155.523062 60.636 -179.8333
3178.389283 60.619 -179.0706
3201.421202 60.610 -178.3340
3224.620020 60.607 -177.6269
3247.986946 60.610 -176.9493
3271.523198 60.617 -176.2983
3295.230004 60.628 -175.6690
3319.108599 60.643 -175.0558
3343.160228 60.660 -174.4527
3367.386145 60.681 -173.8550
3391.787613 60.707 -173.2598
3416.365904 60.737 -172.6667
3441.122300 60.773 -172.0782
3466.058091 60.815 -171.4994
3491.174576 60.864 -170.9381
3516.473066 60.919 -170.4038
3541.954880 60.980 -169.9070
3567.621345 61.046 -169.4581
3593.473800 61.115 -169.0662
3619.513592 61.187 -168.7385
3645.742080 61.259 -168.4793
3672.160630 61.329 -168.2896
3698.770620 61.396 -168.1671
3725.573436 61.457 -168.1064
3752.570477 61.512 -168.0989
3779.763150 61.558 -168.1335
3807.152872 61.596 -168.1975
3834.741071 61.626 -168.2763
3862.529185 61.646 -168.3549
3890.518664 61.658 -168.4178
3918.710966 61.663 -168.4500
3947.107561 61.662 -168.4373
3975.709929 61.657 -168.3668
4004.519563 61.650 -168.2278
4033.537962 61.646 -168.0121
4062.766641 61.645 -167.7150
4092.207123 61.653 -167.3358
4121.860942 61.672 -166.8781
4151.729646 61.705 -166.3511
4181.814790 61.756 -165.7687
4212.117944 61.826 -165.1503
4242.640687 61.918 -164.5196
4273.384610 62.030 -163.9034
4304.351317 62.163 -163.3308
4335.542421 62.314 -162.8305
4366.959549 62.481 -162.4298
4398.604338 62.659 -162.1522
4430.478438 62.846 -162.0168
4462.583511 63.038 -162.0370
4494.921231 63.230 -162.2204
4527.493283 63.419 -162.5691
4560.301365 63.603 -163.0803
4593.347189 63.778 -163.7470
4626.632476 63.943 -164.5591
4660.158962 64.096 -165.5043
4693.928395 64.236 -166.5688
4727.942535 64.362 -167.7382
4762.203156 64.472 -168.9978
4796.712043 64.567 -170.3331
4831.470996 64.646 -171.7297
4866.481826 64.708 -173.1739
4901.746360 64.753 -174.6523
4937.266434 64.781 -176.1518
4973.043902 64.790 -177.6594
5009.080628 64.780 -179.1621
5045.378492 64.750 179.3530
5081.939384 64.698 177.8992
5118.765212 64.623 176.4904
5155.857894 64.523 175.1404
5193.219366 64.397 173.8636
5230.851574 64.243 172.6748
5268.756481 64.060 171.5882
5306.936062 63.845 170.6172
5345.392309 63.597 169.7740
5384.127225 63.317 169.0681
5423.142830 63.001 168.5059
5462.441159 62.652 168.0896
5502.024259 62.268 167.8173
5541.894195 61.850 167.6826
5582.053045 61.400 167.6752
5622.502902 60.917 167.7816
5663.245876 60.403 167.9860
5704.284090 59.859 168.2723
5745.619684 59.287 168.6242
5787.254813 58.688 169.0269
5829.191647 58.063 169.4670
5871.432373 57.414 169.9332
5913.979192 56.742 170.4163
5956.834323 56.049 170.9084
6000.000000 55.335 171.4038
6043.478473 54.602 171.8975
6087.272010 53.851 172.3860
6131.382892 53.084 172.8665
6175.813420 52.301 173.3369
6220.565910 51.504 173.7957
6265.642695 50.694 174.2418
6311.046124 49.872 174.6744
6356.778566 49.039 175.0929
6402.842404 48.198 175.4967
6449.240040 47.348 175.8853
6495.973891 46.493 176.2580
6543.046396 45.633 176.6142
6590.460007 44.771 176.9530
6638.217197 43.910 177.2734
6686.320456 43.053 177.5743
6734.772290 42.202 177.8545
6783.575226 41.362 178.1126
6832.731809 40.538 178.3473
6882.244600 39.735 178.5571
6932.116181 38.957 178.7405
6982.349153 38.212 178.8961
7032.946133 37.504 179.0218
7083.909760 36.840 179.1158
7135.242690 36.222 179.1754
7186.947600 35.655 179.1974
7239.027185 35.138 179.1777
7291.484160 34.672 179.1107
7344.321260 34.253 178.9893
7397.541239 33.878 178.8045
7451.146872 33.541 178.5453
7505.140954 33.239 178.1994
7559.526299 32.966 177.7542
7614.305743 32.717 177.2008
7669.482141 32.487 176.5396
7725.058371 32.273 175.7929
7781.037328 32.073 175.0251
7837.421932 31.882 174.3807
7894.215122 31.700 174.1514
7951.419859 31.524 174.8998
8009.039125 31.354 177.6720
8067.075924 31.190 -175.7912
8125.533282 31.030 -163.7843
8184.414245 30.874 -148.4743
8243.721885 30.723 -137.2477
8303.459292 30.577 -134.0675
8363.629581 30.437 -137.8925
8424.235888 30.301 -146.8838
8485.281374 30.172 -159.4626
8546.769221 30.048 -173.9247
8608.702634 29.930 171.5685
8671.084842 29.818 158.4263
8733.919097 29.712 147.2643
8797.208675 29.610 138.0832
8860.956876 29.514 130.6176
8925.167022 29.422 124.5567
8989.842461 29.333 119.6319
9054.986566 29.247 115.6352
9120.602731 29.163 112.4158
9186.694378 29.081 109.8698
9253.264952 29.000 107.9300
9320.317925 28.921 106.5542
9387.856790 28.844 105.7132
9455.885071 28.767 105.3757
9524.406312 28.692 105.4934
9593.424086 28.618 105.9891
9662.941992 28.544 106.7554
9732.963653 28.471 107.6649
9803.492719 28.398 108.5934
9874.532869 28.325 109.4436
9946.087805 28.253 110.1631
10018.161257 28.181 110.7518
10090.756983 28.110 111.2612
10163.878768 28.040 111.7942
10237.530423 27.970 112.5085
10311.715789 27.902 113.6356
10386.438732 27.834 115.5203
10461.703149 27.767 118.7021
10537.512962 27.700 124.0565
10613.872125 27.633 132.9747
10690.784618 27.567 147.1798
10768.254450 27.500 166.7396
10846.285661 27.433 -172.9848
10924.882318 27.365 -157.3897
11004.048518 27.298 -147.1882
11083.788390 27.231 -140.7577
11164.106090 27.163 -136.6294
11245.005805 27.095 -133.8768
11326.491752 27.026 -131.9498
11408.568180 26.957 -130.5183
11491.239368 26.887 -129.3777
11574.509626 26.817 -128.3966
11658.383294 26.746 -127.4869
11742.864745 26.676 -126.5857
11827.958384 26.605 -125.6431
11913.668646 26.536 -124.6130
12000.000000 26.467 -123.4467
12086.956947 26.401 -122.0874
12174.544019 26.337 -120.4652
12262.765784 26.277 -118.4954
12351.626840 26.220 -116.0783
12441.131819 26.166 -113.1058
12531.285389 26.117 -109.4752
12622.092249 26.072 -105.1144
12713.557132 26.030 -100.0154
12805.684808 25.992 -94.2661
12898.480079 25.957 -88.0587
12991.947783 25.924 -81.6585
13086.092792 25.891 -75.3394
13180.920015 25.859 -69.3209
13276.434395 25.825 -63.7411
13372.640911 25.790 -58.6675
13469.544580 25.751 -54.1277
13567.150452 25.708 -50.1375
13665.463617 25.661 -46.7139
13764.489200 25.608 -43.8763
13864.232362 25.549 -41.6394
13964.698305 25.483 -40.0069
14065.892266 25.410 -38.9690
14167.819519 25.328 -38.5041
14270.485380 25.237 -38.5826
14373.895200 25.136 -39.1715
14478.054370 25.025 -40.2371
14582.968320 24.901 -41.7456
14688.642520 24.765 -43.6611
14795.082478 24.616 -45.9416
14902.293745 24.451 -48.5342
15010.281908 24.271 -51.3714
15119.052599 24.075 -54.3692
15228.611486 23.861 -57.4297
15338.964283 23.630 -60.4469
15450.116741 23.380 -63.3162
15562.074656 23.112 -65.9439
15674.843864 22.825 -68.2543
15788.430244 22.519 -70.1934
15902.839718 22.193 -71.7278
16018.078250 21.849 -72.8416
16134.151848 21.485 -73.5313
16251.066563 21.101 -73.8020
16368.828491 20.698 -73.6634
16487.443769 20.275 -73.1291
16606.918584 19.833 -72.2167
16727.259161 19.372 -70.9485
16848.471777 18.891 -69.3551
16970.562748 18.392 -67.4772
17093.538442 17.875 -65.3695
17217.405268 17.341 -63.1008
17342.169684 16.791 -60.7534
17467.838194 16.226 -58.4171
17594.417350 15.649 -56.1810
17721.913751 15.065 -54.1230
17850.334044 14.477 -52.3012
17979.684923 13.895 -50.7490
18109.973131 13.326 -49.4751
18241.205462 12.786 -48.4672
18373.388756 12.288 -47.6984
18506.529905 11.847 -47.1335
18640.635849 11.479 -46.7346
18775.713581 11.190 -46.4654
18911.770141 10.980 -46.2929
19048.812624 10.842 -46.1894
19186.848172 10.759 -46.1320
19325.883983 10.715 -46.1034
19465.927305 10.696 -46.0910
19606.985439 10.689 -46.0866
19749.065738 10.687 -46.0854
19892.175609 10.686 -46.0852
20036.322514 10.686 -46.0852
